comparison_group,comparison_family,population,metric,aggregation_level,variant_id,variant_label,reference_variant_id,target_id,unit_id,family,round,ratio,eligible_for_headline,diagnostic_only,source_artifact
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::contains_bang_str::short_mixed,str,,1.0728323699421964,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::contains_bang_str::short_pile_of_poo,str,,1.1869510664993728,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_ascii_char::long_lorem_ipsum,str,,0.9976940260863297,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_ascii_char::short_ascii,str,,1.0029795686719636,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_ascii_char::short_mixed,str,,1.00145052667933,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_ascii_char::short_pile_of_poo,str,,1.00690413217463,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_str::long_lorem_ipsum,str,,0.9165226882994836,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_str::short_ascii,str,,1.00041549046205,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_str::short_mixed,str,,1.0058479532163742,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_str::short_pile_of_poo,str,,1.0997107336513186,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_unichar::long_lorem_ipsum,str,,0.9198345479613945,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_unichar::short_ascii,str,,0.9043227349927863,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_unichar::short_mixed,str,,0.892148229682627,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::ends_with_unichar::short_pile_of_poo,str,,0.7185295886566184,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_char::long_lorem_ipsum,str,,1.0022859517871985,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_char::short_ascii,str,,1.0116731517509727,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_char::short_mixed,str,,1.0321782178217822,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_char::short_pile_of_poo,str,,0.9973509933774835,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_str::long_lorem_ipsum,str,,0.976512033579547,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_str::short_ascii,str,,1.0533266882631447,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_str::short_mixed,str,,1.0407615328288993,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_underscore_str::short_pile_of_poo,str,,0.9918940292605773,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_char::long_lorem_ipsum,str,,1.0081803422005746,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_char::short_ascii,str,,0.9926650366748165,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_char::short_mixed,str,,0.8479166666666668,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_char::short_pile_of_poo,str,,0.9962546816479402,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_str::long_lorem_ipsum,str,,0.9845515916158883,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_str::short_ascii,str,,1.0303614457831325,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_str::short_mixed,str,,1.0193892389723704,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::find_zzz_str::short_pile_of_poo,str,,1.0773536895674303,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::match_indices_a_str::long_lorem_ipsum,str,,1.1719623957902205,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::match_indices_a_str::short_ascii,str,,1.124601102407891,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::match_indices_a_str::short_mixed,str,,1.140205091937765,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::match_indices_a_str::short_pile_of_poo,str,,1.0802809834420473,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_underscore_char::long_lorem_ipsum,str,,1.000538751635496,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_underscore_char::short_ascii,str,,1.1447502548419979,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_underscore_char::short_mixed,str,,1.1101694915254237,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_underscore_char::short_pile_of_poo,str,,0.8393285371702638,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_zzz_char::long_lorem_ipsum,str,,1.0158304608706752,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_zzz_char::short_ascii,str,,1.000893655049151,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_zzz_char::short_mixed,str,,1.0632279534109816,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rfind_zzz_char::short_pile_of_poo,str,,1.0918003565062389,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rsplitn_space_char::long_lorem_ipsum,str,,0.9639100471527022,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rsplitn_space_char::short_ascii,str,,1.0,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rsplitn_space_char::short_mixed,str,,1.061333612916754,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::rsplitn_space_char::short_pile_of_poo,str,,1.005015045135406,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_a_str::long_lorem_ipsum,str,,1.1491471142707885,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_a_str::short_ascii,str,,1.0802125178178048,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_a_str::short_mixed,str,,1.1078528827037775,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_a_str::short_pile_of_poo,str,,1.159301130524152,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_ad_str::long_lorem_ipsum,str,,1.0334753141619994,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_ad_str::short_ascii,str,,1.01902032308494,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_ad_str::short_mixed,str,,1.0509229789942711,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_ad_str::short_pile_of_poo,str,,1.017106731126813,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_ascii,str,,1.0973288302118513,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_closure,str,,0.9894813202756619,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_extern_fn,str,,1.0051527419948472,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_slice,str,,0.947248864209995,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_char::long_lorem_ipsum,str,,1.0689283274814556,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_char::short_ascii,str,,1.039320614239181,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_char::short_mixed,str,,0.9935936546674802,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_char::short_pile_of_poo,str,,0.9884615384615385,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_str::long_lorem_ipsum,str,,1.0852184983464785,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_str::short_ascii,str,,1.0336969696969698,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_str::short_mixed,str,,1.0689505637467476,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_space_str::short_pile_of_poo,str,,1.1667564655172415,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_terminator_space_char::long_lorem_ipsum,str,,0.9543616372141994,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_terminator_space_char::short_ascii,str,,0.9675451971248095,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_terminator_space_char::short_mixed,str,,1.0115121344119475,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_terminator_space_char::short_pile_of_poo,str,,1.0024360535931789,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::split_unicode_ascii,str,,1.1181364392678868,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::splitn_space_char::long_lorem_ipsum,str,,1.0969773299748111,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::splitn_space_char::short_ascii,str,,1.0164454702827468,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::splitn_space_char::short_mixed,str,,1.0742873596314426,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::splitn_space_char::short_pile_of_poo,str,,0.989841986455982,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_ascii_char::long_lorem_ipsum,str,,0.9985215635367086,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_ascii_char::short_ascii,str,,0.9979509573396036,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_ascii_char::short_mixed,str,,1.002043764755629,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_ascii_char::short_pile_of_poo,str,,0.9995115143056523,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_str::long_lorem_ipsum,str,,0.9935187337923634,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_str::short_ascii,str,,0.9046149924341707,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_str::short_mixed,str,,0.9998606404670745,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_str::short_pile_of_poo,str,,1.2178858551923335,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_unichar::long_lorem_ipsum,str,,1.0000367370180563,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_unichar::short_ascii,str,,0.9995412170593848,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_unichar::short_mixed,str,,0.9965708774624494,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::starts_with_unichar::short_pile_of_poo,str,,1.0019134220412176,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::to_lowercase::long_lorem_ipsum,str,,1.052627407466117,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::to_lowercase::short_ascii,str,,1.399643705463183,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::to_lowercase::short_mixed,str,,1.0768282915408787,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::to_lowercase::short_pile_of_poo,str,,1.0783923879855144,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
feature,compiler_route,micro,performance,benchmark_case,typed_plain,Compiler route,unialloc,,str::trim_ascii_char::long_lorem_ipsum,str,,1.9101536218883155,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-feature-ce8af7b-v8-final/derived/primary-ce8af7b-v8/absolute-process-index.jsonl
