cohort,metric,comparison,comparison_label,aggregation_level,unit_id,family,eligible_for_headline,diagnostic_only,reference_median,subject_median,ratio,observation_count,note
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::reverse_u16,slice,True,False,24374.58,24355.19,0.9992044991134205,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::reverse_u16,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::reverse_u32,slice,True,False,18591.57,18490.46,0.9945615136322538,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::reverse_u32,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::reverse_u64,slice,True,False,18939.4,18903.14,0.9980854726126487,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::reverse_u64,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::reverse_u8,slice,True,False,67746.29,68041.95,1.0043642242254152,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::reverse_u8,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::reverse_u8x3,slice,True,False,189901.32,189809.56,0.9995168016736271,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::reverse_u8x3,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by1,slice,True,False,938803.35,942551.5,1.0039924761666008,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by1,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_big,slice,True,False,13032235.2,13025915.6,0.9995150793472481,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_big,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_bytes,slice,True,False,1788969.4,1782942.4,0.9966310211901892,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_bytes,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_strings,slice,True,False,1649885.9,1695860.5,1.0278653208685522,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_strings,slice,True,True,71000.0,126388.0,1.780112676056338,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_u64,slice,True,False,1788150.2,1791978.65,1.002141011420629,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by1234577_u64,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_big,slice,True,False,4127337.7,4163507.95,1.0087635790015437,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_big,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_bytes,slice,True,False,2795646.5,2814847.55,1.0068681966765112,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_bytes,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_strings,slice,True,False,2874400.7,2873070.95,0.9995373818271057,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_strings,slice,True,True,71000.0,121672.0,1.7136901408450704,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_u64,slice,True,False,2695139.2,2658972.42,0.9865807376479848,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_by9199_u64,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_half,slice,True,False,877156.75,884357.4,1.0082090800760526,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_half,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_huge_half_plus_one,slice,True,False,3071387.8,3032500.0,0.9873386877423945,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_huge_half_plus_one,slice,True,True,44032.0,44032.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_medium_by1,slice,True,False,849.82,844.31,0.9935162740345013,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_medium_by1,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_medium_by727_bytes,slice,True,False,2541.46,2504.65,0.9855161993499799,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_medium_by727_bytes,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_medium_by727_strings,slice,True,False,2507.17,2501.0,0.9975390579817084,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_medium_by727_strings,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_medium_by727_u64,slice,True,False,2526.0,2488.7,0.9852335708630244,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_medium_by727_u64,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_medium_half,slice,True,False,1218.44,1331.02,1.0923968352975937,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_medium_half,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_medium_half_plus_one,slice,True,False,5042.08,5038.63,0.9993157585758259,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_medium_half_plus_one,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_tiny_by1,slice,False,True,6.65,6.98,1.049624060150376,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_tiny_by1,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_tiny_half,slice,False,True,7.43,8.03,1.0807537012113055,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_tiny_half,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::rotate_tiny_half_plus_one,slice,False,True,8.78,9.1,1.0364464692482915,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::rotate_tiny_half_plus_one,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_by_cached_key_lexicographic,slice,True,False,1787666.35,1126950.92,0.6304033859562216,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_by_cached_key_lexicographic,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_by_key_lexicographic,slice,True,False,7560826.6,11650576.2,1.5409130266259512,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_by_key_lexicographic,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_ascending,slice,True,False,4300.29,6754.2,1.570638259280188,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_big,slice,True,False,616711.6,1671269.65,2.709969538435794,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_big,slice,True,True,7168.0,7168.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_descending,slice,True,False,8160.8,5598.49,0.686022203705519,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_expensive,slice,True,False,9127040.4,9130063.1,1.000331180740692,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_expensive,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_mostly_ascending,slice,True,False,154252.0,155413.04,1.0075269040271764,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_mostly_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_mostly_descending,slice,True,False,163847.4,163620.95,0.9986179213097066,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_mostly_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_random,slice,True,False,98784.18,99550.7,1.0077595420643266,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_large_strings,slice,True,False,525112.95,550141.85,1.047663840703224,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_large_strings,slice,True,True,5120.0,5120.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_medium_random,slice,True,False,524.48,546.08,1.041183648566199,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_medium_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_small_ascending,slice,False,True,19.4,32.84,1.6927835051546394,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_small_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_small_big,slice,True,False,113.92,133.68,1.1734550561797754,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_small_big,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_small_descending,slice,False,True,32.3,46.53,1.440557275541796,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_small_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_small_random,slice,False,True,31.2,45.2,1.448717948717949,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_small_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_by_key_lexicographic,slice,True,False,7389611.8,11389972.9,1.5413492898233168,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_by_key_lexicographic,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_ascending,slice,True,False,4072.57,4057.05,0.9961891385537879,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_big,slice,True,False,554013.15,1101063.9,1.9874327892758499,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_big,slice,True,True,5120.0,5120.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_descending,slice,True,False,8034.92,5415.66,0.6740154226800018,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_expensive,slice,True,False,9195955.1,9176872.3,0.9979248702508347,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_expensive,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_mostly_ascending,slice,True,False,85498.43,85187.94,0.9963684713274853,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_mostly_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_mostly_descending,slice,True,False,83925.41,83793.29,0.9984257449561461,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_mostly_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_random,slice,True,False,77726.25,77693.54,0.9995791640533281,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_large_strings,slice,True,False,406934.05,414970.2,1.0197480402536971,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_large_strings,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_medium_random,slice,True,False,388.34,406.38,1.046454138126384,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_medium_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_small_ascending,slice,False,True,19.4,34.68,1.7876288659793815,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_small_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_small_big,slice,True,False,113.93,134.03,1.1764241200737293,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_small_big,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_small_descending,slice,False,True,32.29,46.39,1.4366676989780118,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_small_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::sort_unstable_small_random,slice,False,True,31.42,47.62,1.5155951623169954,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::sort_unstable_small_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::starts_with_diff_one_element_at_end,slice,False,True,5.0,4.79,0.958,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::starts_with_diff_one_element_at_end,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::starts_with_same_vector,slice,False,True,0.26,0.27,1.0384615384615385,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::starts_with_same_vector,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::starts_with_single_element,slice,False,True,0.26,0.26,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::starts_with_single_element,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::zero_1kb_from_elem,slice,False,True,21.1,36.1,1.7109004739336493,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::zero_1kb_from_elem,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::zero_1kb_loop_set,slice,False,True,20.6,0.26,0.01262135922330097,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::zero_1kb_loop_set,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::zero_1kb_mut_iter,slice,False,True,21.08,36.83,1.7471537001897535,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::zero_1kb_mut_iter,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,slice::zero_1kb_set_memory,slice,False,True,21.07,36.71,1.7422876127195064,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,slice::zero_1kb_set_memory,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_16b_in_long,str,False,True,71.85,74.12,1.0315935977731385,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_16b_in_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_2b_repeated_long,str,False,True,68.18,68.99,1.011880316808448,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_2b_repeated_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_32b_in_long,str,False,True,67.7,70.8,1.0457902511078285,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_32b_in_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_bad_naive,str,False,True,6.36,6.36,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_bad_naive,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_bad_simd,str,False,True,57.43,57.62,1.0033083754135468,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_bad_simd,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_equal,str,False,True,4.24,4.24,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_equal,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_short_long,str,False,True,68.5,70.87,1.0345985401459854,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_short_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_contains_short_short,str,False,True,7.16,7.16,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_contains_short_short,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::bench_join,str,False,True,47.35,64.06,1.3529039070749735,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::bench_join,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::char_indicesator,str,False,True,6.9,6.91,1.0014492753623188,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::char_indicesator,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::char_indicesator_rev,str,False,True,23.57,23.56,0.999575731862537,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::char_indicesator_rev,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::char_iterator,str,False,True,7.11,7.11,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::char_iterator,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::char_iterator_ascii,str,False,True,10.47,10.46,0.9990448901623687,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::char_iterator_ascii,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::char_iterator_for,str,False,True,19.26,19.24,0.9989615784008306,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::char_iterator_for,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::char_iterator_rev,str,False,True,23.42,23.42,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::char_iterator_rev,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::char_iterator_rev_for,str,False,True,23.39,23.41,1.0008550662676357,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::char_iterator_rev_for,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::chars_count::long_lorem_ipsum,str,False,True,88.04,87.06,0.9888686960472512,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::chars_count::long_lorem_ipsum,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::chars_count::short_ascii,str,False,True,7.43,7.03,0.9461641991924631,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::chars_count::short_ascii,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::chars_count::short_mixed,str,False,True,7.43,7.42,0.9986541049798116,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::chars_count::short_mixed,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::chars_count::short_pile_of_poo,str,False,True,7.42,7.42,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::chars_count::short_pile_of_poo,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::contains_bang_char::long_lorem_ipsum,str,True,False,138.98,138.97,0.9999280472010362,3,
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::contains_bang_char::long_lorem_ipsum,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::contains_bang_char::short_ascii,str,False,True,6.48,6.64,1.0246913580246912,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::contains_bang_char::short_ascii,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::contains_bang_char::short_mixed,str,False,True,9.56,7.15,0.747907949790795,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::contains_bang_char::short_mixed,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,scudo,Scudo,benchmark_case,str::contains_bang_char::short_pile_of_poo,str,False,True,6.66,10.09,1.515015015015015,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,scudo,Scudo,benchmark_case,str::contains_bang_char::short_pile_of_poo,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
